vid_dir,paired_vid_dir,output_dir
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id09143/00056.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id07233/00010.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/men/id07233/00010_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00137/00025.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id00747/00053.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id00747/00053_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00363/00014.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id04927/00013.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id04927/00013_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00430/00209.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id06439/00118.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id06439/00118_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00566/00032.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id02619/00015.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id02619/00015_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00579/00030.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id06254/00043.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id06254/00043_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00582/00006.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id04564/00417.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id04564/00417_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00763/00074.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id00149/00284.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id00149/00284_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00935/00005.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id05478/00135.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id05478/00135_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id01281/00040.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id06232/00025.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id06232/00025_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id01451/00099.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id01026/00083.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id01026/00083_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id02587/00020.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id04582/00180.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id04582/00180_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id02807/00032.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id07008/00175.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id07008/00175_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id03211/00032.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id00080/00281.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id00080/00281_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id03379/00032.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id07686/00254.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id07686/00254_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id03940/00025.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id07049/00043.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id07049/00043_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04057/00015.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id06268/00159.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id06268/00159_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04066/00013.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id06752/00221.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id06752/00221_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04144/00028.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id06438/00110.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id06438/00110_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04414/00001.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id07689/00028.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id07689/00028_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04701/00017.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id04490/00054.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id04490/00054_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id05576/00368.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id05435/00107.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id05435/00107_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id05620/00005.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id05931/00013.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id05931/00013_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id05631/00073.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id00043/00135.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id00043/00135_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id05844/00072.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id07236/00143.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id07236/00143_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06054/00010.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id07051/00083.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id07051/00083_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06060/00219.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id06343/00023.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id06343/00023_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06061/00002.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id07078/00405.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id07078/00405_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06065/00160.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id00417/00069.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id00417/00069_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06066/00028.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id00235/00052.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id00235/00052_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06158/00015.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id05920/00161.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id05920/00161_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06225/00005.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id03985/00005.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id03985/00005_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06388/00005.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id03897/00021.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id03897/00021_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06427/00138.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id03559/00023.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id03559/00023_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06443/00232.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id04530/00231.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id04530/00231_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06462/00014.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id06428/00043.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id06428/00043_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id07039/00105.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id04529/00186.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id04529/00186_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id07383/00011.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id05845/00027.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id05845/00027_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id07739/00019.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id04070/00072.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id04070/00072_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id07799/00063.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id05434/00052.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id05434/00052_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id07901/00040.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id02310/00139.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id02310/00139_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id08139/00067.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id03815/00118.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id03815/00118_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id08397/00167.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id07377/00025.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id07377/00025_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id08402/00092.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id06437/00028.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id06437/00028_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id08819/00052.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id02089/00092.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id02089/00092_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id09116/00026.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id00739/00005.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id00739/00005_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id09125/00098.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id00461/00043.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id00461/00043_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id09171/00092.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id07136/00052.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id07136/00052_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id09174/00015.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id00488/00028.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id00488/00028_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id09175/00072.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id06445/00150.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id06445/00150_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id09181/00048.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id04583/00077.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id04583/00077_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00055/00120.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00264/00257.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00264/00257_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00063/00021.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00018/00181.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00018/00181_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00171/00092.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01210/00283.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id01210/00283_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00183/00015.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00696/00005.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00696/00005_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00185/00015.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00029/00288.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00029/00288_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00186/00120.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00777/00160.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00777/00160_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00187/00360.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id04216/00470.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id04216/00470_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00192/00078.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id03668/00143.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id03668/00143_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00225/00078.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id04073/00021.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id04073/00021_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00241/00015.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00088/00005.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00088/00005_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00253/00021.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01124/00063.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id01124/00063_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00265/00130.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00775/00092.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00775/00092_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00266/00470.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00049/00118.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00049/00118_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00282/00268.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id03525/00048.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id03525/00048_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00292/00072.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00943/00304.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00943/00304_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00305/00113.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00020/00206.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00020/00206_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00306/00015.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id04219/00130.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id04219/00130_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00358/00217.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00087/00002.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00087/00002_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00368/00078.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00243/00037.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00243/00037_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00415/00017.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01035/00012.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id01035/00012_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00498/00014.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00062/00278.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00062/00278_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00519/00028.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id04034/00009.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id04034/00009_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00520/00187.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id04221/00053.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id04221/00053_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00535/00005.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00169/00021.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00169/00021_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00548/00015.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01175/00025.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id01175/00025_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00554/00028.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id01044/00336.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id01044/00336_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00559/00078.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00529/00409.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00529/00409_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00594/00005.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00945/00107.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00945/00107_fake_sync.wav
/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00694/00340.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00345/00243.wav,/data/kyungbok/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00345/00243_fake_sync.wav
